Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-M-D Traffic (StL Index),Origin Zone Traffic (StL Index),Middle Filter Zone Traffic (StL Index),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),31,9795,1216,6975,686
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),75,13335,1620,9288,840
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),19,6438,528,4947,420
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),5,2342,148,1380,2386
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),181,44765,4869,32624,816
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),34,12805,1531,9440,661
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),109,17762,2180,12516,898
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),34,8676,738,6632,420
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),4,2669,156,1697,2219
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),926,34268,3752,2587,202
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),137,2359,240,175,165
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),320,9795,1216,743,203
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),328,13335,1620,1209,212
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),66,6438,528,270,245
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),74,2342,148,190,162
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),1176,44765,4869,3240,201
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),174,2853,265,223,160
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),383,12805,1531,838,201
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),443,17762,2180,1592,215
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),76,8676,738,358,235
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),101,2669,156,230,157
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),437,9625,1076,867,215
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),62,1041,143,62,195
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),215,2641,412,374,249
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),77,2796,276,185,177
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),43,1699,96,123,181
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),41,1447,150,124,206
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),27,34268,3752,994,856
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5,9795,1216,207,829
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),19,13335,1620,509,943
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),4,2342,148,54,181
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),41,44765,4869,1295,877
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),8,12805,1531,253,829
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),25,17762,2180,641,1002
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),7,2669,156,70,181
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),34,34268,3752,149,240
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),4,2359,240,4,65
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),13,9795,1216,46,335
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),11,13335,1620,82,226
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),6,6438,528,17,163
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),54,44765,4869,221,254
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),7,2853,265,7,65
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),15,12805,1531,61,417
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),20,17762,2180,123,226
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),11,8676,738,30,163
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),14,9625,1076,48,91
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),14,2641,412,35,91
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),294,34268,3752,1712,199
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),16,2359,240,60,116
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),116,9795,1216,617,171
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),118,13335,1620,810,243
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),25,6438,528,154,185
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),20,2342,148,72,132
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),356,44765,4869,2177,217
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),7,2853,265,64,118
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),133,12805,1531,748,197
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),170,17762,2180,1076,241
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),38,8676,738,210,197
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),7,2669,156,79,143
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),143,9625,1076,604,127
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),41,1041,143,68,115
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),48,2641,412,296,125
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),14,2796,276,152,131
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),41,1447,150,81,140
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),39,34268,3752,3105,1303
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),14,9795,1216,720,918
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),18,13335,1620,1608,1239
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),7,2342,148,216,2295
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),53,44765,4869,4215,1249
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),13,12805,1531,961,976
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),32,17762,2180,2202,1239
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),8,2669,156,300,2143
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),34,34268,3752,4631,686
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),4,2359,240,272,347
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),14,9795,1216,1327,660
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),14,13335,1620,2065,681
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,6438,528,642,1163
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),36,44765,4869,5910,718
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),7,2853,265,306,347
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),13,12805,1531,1621,752
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),17,17762,2180,2798,793
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),358,34268,3752,6620,182
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),2,2359,240,218,68
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),137,9795,1216,2120,184
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),163,13335,1620,2865,185
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),51,6438,528,1162,178
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),4,2342,148,255,122
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),480,44765,4869,8713,177
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),4,2853,265,294,68
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),184,12805,1531,2732,167
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),212,17762,2180,3809,212
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),80,8676,738,1577,123
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),66,9625,1076,1496,350
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),32,2641,412,596,520
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),21,2796,276,450,125
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),14,1447,150,152,122
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),499,34268,3752,3588,194
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),26,2359,240,133,127
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),183,9795,1216,1079,196
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),238,13335,1620,1783,194
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),42,6438,528,500,241
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,2342,148,93,112
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),654,44765,4869,4807,199
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),24,2853,265,144,109
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),243,12805,1531,1417,206
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),324,17762,2180,2486,195
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),54,8676,738,682,236
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),8,2669,156,79,127
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),74,9625,1076,817,140
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),27,1041,143,81,181
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),16,2641,412,311,129
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),8,2796,276,226,206
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),8,1699,96,109,86
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),16,1447,150,90,98
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),543,34268,3752,2786,180
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),36,2359,240,99,160
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),196,9795,1216,962,156
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),176,13335,1620,1068,190
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),110,6438,528,537,193
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),26,2342,148,120,247
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),725,44765,4869,3828,183
Commercial,6,West TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),20,2853,265,107,168
