Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-D Traffic (Trip Counts),O-D Traffic (StL Index),Origin Zone Traffic (Trip Counts),Origin Zone Traffic (StL Index),Destination Zone Traffic (Trip Counts),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,4,Norell Ave,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),7,36,152,775,112,571,107
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1008,1464,6170,8960,6055,8793,20
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),13,19,90,131,52,76,25
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),264,383,1309,1901,1095,1590,17
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),421,611,2479,3600,2572,3735,19
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),237,344,1758,2553,1751,2543,24
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),73,106,534,775,585,850,21
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),590,1496,3695,9371,3620,9181,19
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),9,23,67,170,24,61,25
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),178,451,908,2303,693,1758,15
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),219,555,1370,3475,1451,3680,18
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),140,355,1018,2582,1069,2711,23
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),44,112,332,842,383,971,21
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),273,1391,1633,8323,1539,7844,21
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,5,10,51,19,97,19
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),51,260,208,1060,212,1081,20
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),139,708,777,3960,755,3848,22
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),62,316,486,2477,410,2090,21
Personal,4,Norell Ave,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),20,102,152,775,143,729,20
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),204,296,6170,8960,8859,12865,329
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),38,55,1309,1901,1514,2199,386
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),95,138,2479,3600,3291,4779,337
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),57,83,1758,2553,3042,4418,293
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),14,20,534,775,957,1390,264
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),124,314,3695,9371,5281,13394,297
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),30,76,908,2303,1014,2572,395
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),50,127,1370,3475,1766,4479,285
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),38,96,1018,2582,1880,4768,254
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),6,15,332,842,586,1486,161
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),52,265,1633,8323,2290,11672,403
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,20,208,1060,247,1259,296
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),35,178,777,3960,1078,5494,428
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),9,46,486,2477,714,3639,402
Personal,4,Norell Ave,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,20,152,775,234,1193,301
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),366,532,6170,8960,5915,8590,381
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,90,131,32,46,140
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),142,206,1309,1901,1014,1473,372
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),134,195,2479,3600,2439,3542,417
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),73,106,1758,2553,1949,2830,358
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),16,23,534,775,481,699,288
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),236,599,3695,9371,3526,8943,347
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,3,67,170,16,41,140
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),105,266,908,2303,681,1727,383
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),71,180,1370,3475,1347,3416,322
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),51,129,1018,2582,1174,2977,325
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),8,20,332,842,308,781,267
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),84,428,1633,8323,1537,7834,467
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),14,71,208,1060,174,887,340
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),50,255,777,3960,785,4001,531
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,76,486,2477,462,2355,431
Personal,4,Norell Ave,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),5,25,152,775,104,530,288
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),96,139,6170,8960,7118,10337,323
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,90,131,107,155,N/A
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),24,35,1309,1901,1107,1608,403
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),38,55,2479,3600,2716,3944,324
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),26,38,1758,2553,2408,3497,267
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),7,10,534,775,780,1133,247
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),48,122,3695,9371,4177,10594,380
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),16,41,908,2303,745,1889,482
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),21,53,1370,3475,1497,3797,358
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),8,20,1018,2582,1433,3634,295
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),3,8,332,842,449,1139,186
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),38,194,1633,8323,2032,10357,285
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,5,10,51,42,214,N/A
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),7,36,208,1060,206,1050,191
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),15,76,777,3960,870,4434,308
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),12,61,486,2477,677,3451,308
Personal,4,Norell Ave,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),3,15,152,775,237,1208,273
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),46,67,6170,8960,1050,1525,517
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),26,38,1309,1901,194,282,697
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,13,2479,3600,417,606,250
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),11,16,1758,2553,333,484,264
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),30,76,3695,9371,681,1727,499
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),17,43,908,2303,146,370,671
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),6,15,1370,3475,251,637,253
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),7,18,1018,2582,216,548,258
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),9,46,1633,8323,223,1137,696
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),5,25,208,1060,28,143,1024
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,10,777,3960,106,540,244
Personal,4,Norell Ave,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,10,486,2477,68,347,327
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,13,6170,8960,273,396,311
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,90,131,2,3,280
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),1,1,1309,1901,48,70,176
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),4,6,2479,3600,101,147,476
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,3,1758,2553,90,131,163
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,534,775,32,46,110
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),7,18,3695,9371,184,467,347
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,3,67,170,1,3,280
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,8,1370,3475,72,183,572
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),2,5,1018,2582,54,137,163
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,3,332,842,24,61,110
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),2,10,1633,8323,44,224,183
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,208,1060,4,20,176
Personal,4,Norell Ave,yes,N/A,no,20,North Frontage Road,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,777,3960,20,102,190
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),744,1080,23588,34255,6170,8960,190
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),8,12,384,558,90,131,196
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),82,119,5128,7447,1309,1901,202
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),295,428,8434,12248,2479,3600,208
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),271,394,7090,10296,1758,2553,177
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),88,128,2552,3706,534,775,161
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),448,1136,14283,36224,3695,9371,195
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),6,15,193,489,67,170,229
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),57,145,3650,9257,908,2303,209
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),181,459,4755,12060,1370,3475,210
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),155,393,4201,10655,1018,2582,176
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),49,124,1484,3764,332,842,182
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),197,1004,5975,30453,1633,8323,182
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),1,5,118,601,10,51,78
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),12,61,639,3257,208,1060,264
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),77,392,2543,12961,777,3960,189
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),72,367,1891,9638,486,2477,182
Personal,6,West TH 36,yes,N/A,no,4,Norell Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),35,178,784,3996,152,775,140
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),23588,34255,23588,34255,23588,34255,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),384,558,384,558,384,558,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5128,7447,5128,7447,5128,7447,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),8434,12248,8434,12248,8434,12248,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),7090,10296,7090,10296,7090,10296,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),2552,3706,2552,3706,2552,3706,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),14283,36224,14283,36224,14283,36224,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),193,489,193,489,193,489,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),3650,9257,3650,9257,3650,9257,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),4755,12060,4755,12060,4755,12060,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4201,10655,4201,10655,4201,10655,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1484,3764,1484,3764,1484,3764,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),5975,30453,5975,30453,5975,30453,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),118,601,118,601,118,601,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),639,3257,639,3257,639,3257,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2543,12961,2543,12961,2543,12961,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1891,9638,1891,9638,1891,9638,0
Personal,6,West TH 36,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),784,3996,784,3996,784,3996,0
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),3207,4657,23588,34255,11495,16693,59
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),27,39,384,558,123,179,34
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),298,433,5128,7447,2618,3802,63
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),938,1362,8434,12248,3646,5295,62
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1426,2071,7090,10296,3735,5424,62
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),518,752,2552,3706,1373,1994,44
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1918,4864,14283,36224,6762,17150,59
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),7,18,193,489,64,162,42
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),177,449,3650,9257,1795,4552,71
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),471,1195,4755,12060,1774,4499,54
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),936,2374,4201,10655,2268,5752,64
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),327,829,1484,3764,861,2184,46
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),796,4057,5975,30453,3111,15856,62
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),1: Early AM (12am-6am),15,76,118,601,35,178,33
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),77,392,639,3257,400,2039,47
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),349,1779,2543,12961,1420,7237,78
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),240,1223,1891,9638,918,4679,55
Personal,6,West TH 36,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),115,586,784,3996,338,1723,42
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),75,109,23588,34255,330,479,24
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,384,558,2,3,N/A
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),13,19,5128,7447,55,80,28
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),19,28,8434,12248,118,171,24
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),35,51,7090,10296,116,168,22
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),7,10,2552,3706,39,57,29
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),56,142,14283,36224,189,479,23
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),10,25,3650,9257,35,89,25
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),13,33,4755,12060,63,160,23
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),28,71,4201,10655,67,170,22
Personal,6,West TH 36,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),5,13,1484,3764,23,58,32
